County,State,fips,Latitude,Longitude,Confirmed Cases,Deaths
Providence,RHODE ISLAND,44007,41.8677428,-71.5814834,1,278,20
Kent,RHODE ISLAND,44003,41.6722912,-71.602762,169,0
Washington,RHODE ISLAND,44009,41.463239,-71.7039673,116,0
Newport,RHODE ISLAND,44005,41.5107263,-71.2971352,74,0
Bristol,RHODE ISLAND,44001,41.7034082,-71.2844401,39,0
Unknown,RHODE ISLAND,44,,1,300,53
