County,State,fips,Latitude,Longitude,Confirmed Cases,Deaths,Recoveries
Jim Hogg,Texas,48247,27.04453923,-98.69681870000001,1,0,0
Jim Wells,Texas,48249,27.73103938,-98.0904705,2,0,0
Johnson,Texas,48251,32.37877812,-97.36615819,54,1,0
Jones,Texas,48253,32.73997145,-99.87861576,7,0,0
Karnes,Texas,48255,28.90705334,-97.85960149,3,0,0
Kaufman,Texas,48257,32.599141700000004,-96.28734728,62,0,0
Kendall,Texas,48259,29.94414155,-98.7113588,15,0,0
Kerr,Texas,48265,30.06040006,-99.34930144,5,0,0
Kleberg,Texas,48273,27.42435506,-97.69894948,7,1,0
Knox,Texas,48275,33.60519951,-99.74229059999999,1,0,0
La Salle,Texas,48283,28.34453111,-99.09908775,1,0,0
Lamar,Texas,48277,33.66981763,-95.57404777,8,0,0
Lamb,Texas,48279,34.06859623,-102.35162890000001,2,0,0
Lampasas,Texas,48281,31.19531316,-98.24206613,2,0,0
Lavaca,Texas,48285,29.38508402,-96.93186692,5,0,0
Lee,Texas,48287,30.31120597,-96.97045773,2,0,0
Leon,Texas,48289,31.29872538,-95.9936328,5,0,0
Liberty,Texas,48291,30.15152688,-94.81205615,37,0,0
Limestone,Texas,48293,31.5454767,-96.58095444,11,1,0
Live Oak,Texas,48297,28.35101362,-98.1246786,5,0,0
Llano,Texas,48299,30.70645047,-98.68475262,3,0,0
Lubbock,Texas,48303,33.61008596,-101.82047890000001,494,40,0
Lynn,Texas,48305,33.17657705,-101.8162849,5,1,0
Madison,Texas,48313,30.96694679,-95.93003775,2,0,0
Marion,Texas,48315,32.79868409,-94.35661230000001,6,0,0
Martin,Texas,48317,32.30600051,-101.9513518,2,0,0
Mason,Texas,48319,30.71780434,-99.22629416,1,0,0
Matagorda,Texas,48321,28.81955746,-96.01230294,59,3,0
Maverick,Texas,48323,28.7429195,-100.3157686,15,0,0
McCulloch,Texas,48307,31.1925468,-99.34682807,3,0,0
McLennan,Texas,48309,31.55255453,-97.20217694,81,4,0
Medina,Texas,48325,29.355730100000002,-99.11030298,17,2,0
Midland,Texas,48329,31.86904128,-102.03156820000001,69,5,0
Milam,Texas,48331,30.78581830000001,-96.97718698,13,1,0
Mitchell,Texas,48335,32.30623474,-100.9212058,1,0,0
Montague,Texas,48337,33.67521893,-97.72500958,6,1,0
Montgomery,Texas,48339,30.30079133,-95.50572772,496,9,0
Moore,Texas,48341,35.83769242,-101.8930281,186,2,0
Morris,Texas,48343,33.11304005,-94.73255695,5,0,0
Motley,Texas,48345,34.07408766,-100.77972199999999,1,0,0
Nacogdoches,Texas,48347,31.62017125,-94.61803994,115,7,0
Navarro,Texas,48349,32.04620681,-96.47428766,26,2,0
Newton,Texas,48351,30.78548982,-93.74408813,2,0,0
Nolan,Texas,48353,32.30365282,-100.4060208,1,0,0
Nueces,Texas,48355,27.736286,-97.5433285,91,1,0
Ochiltree,Texas,48357,36.27829105,-100.8158184,1,0,0
Oldham,Texas,48359,35.40425596,-102.6027606,3,1,0
Orange,Texas,48361,30.11879481,-93.89412775,63,0,0
Palo Pinto,Texas,48363,32.75310985,-98.31319001,7,1,0
Panola,Texas,48365,32.163959600000005,-94.30552481,75,5,0
Parker,Texas,48367,32.77757172,-97.80500621,23,0,0
Parmer,Texas,48369,34.52993409,-102.78446679999999,4,0,0
Pecos,Texas,48371,30.78097267,-102.72412609999999,6,0,0
Polk,Texas,48373,30.79472531,-94.82766240000001,18,0,0
Potter,Texas,48375,35.40133773,-101.893964,221,5,0
Rains,Texas,48379,32.87109387,-95.79232691,2,0,0
Randall,Texas,48381,34.96585996,-101.8971322,137,3,0
Red River,Texas,48387,33.61886692,-95.04841765,1,0,0
Reeves,Texas,48389,31.32323325,-103.69038959999999,2,0,0
Roberts,Texas,48393,35.83809685,-100.813175,2,0,0
Robertson,Texas,48395,31.02539637,-96.51272246,2,0,0
Rockwall,Texas,48397,32.89779518,-96.40771592,49,0,0
Rusk,Texas,48401,32.10773545,-94.76176432,30,1,0
Sabine,Texas,48403,31.34318809,-93.85440451,1,0,0
San Augustine,Texas,48405,31.39457611,-94.17000399,16,1,0
San Jacinto,Texas,48407,30.57933681,-95.16260304,10,0,0
San Patricio,Texas,48409,28.00880118,-97.51763891,11,0,0
Scurry,Texas,48415,32.74613808,-100.91626640000001,2,0,0
Shelby,Texas,48419,31.79211404,-94.14550696,86,0,0
Sherman,Texas,48421,36.27751473,-101.8933156,10,0,0
Smith,Texas,48423,32.37474036,-95.27175679999999,131,3,0
Starr,Texas,48427,26.56150059,-98.73892358,7,0,0
Stephens,Texas,48429,32.73553157,-98.83631615,1,0,0
Swisher,Texas,48437,34.53028891,-101.73491740000001,7,0,0
Tarrant,Texas,48439,32.77143818,-97.29101614,1706,48,0
Taylor,Texas,48441,32.30163422,-99.89007449,203,3,0
Terry,Texas,48445,33.17402785,-102.3354521,10,0,0
Titus,Texas,48449,33.21339719,-94.96797273,15,0,0
Tom Green,Texas,48451,31.40464436,-100.46244300000001,42,1,0
Travis,Texas,48453,30.33432034,-97.78535620000001,1379,32,0
Trinity,Texas,48455,31.0879489,-95.1367187,8,0,0
Tyler,Texas,48457,30.77031716,-94.37690895,6,0,0
Upshur,Texas,48459,32.73706798,-94.93999853,13,0,0
Uvalde,Texas,48463,29.35739637,-99.76229172,6,0,0
Val Verde,Texas,48465,29.89149232,-101.1525205,12,0,0
Van Zandt,Texas,48467,32.56483801,-95.83766469,13,1,0
Victoria,Texas,48469,28.79780988,-96.96813006,105,2,0
Walker,Texas,48471,30.73872995,-95.57440968,151,2,0
Waller,Texas,48473,30.01058447,-95.99011759,27,0,0
Washington,Texas,48477,30.21498498,-96.40946246,78,11,0
Webb,Texas,48479,27.7610369,-99.33237355,321,12,0
Wharton,Texas,48481,29.27765923,-96.22319248,36,0,0
Wheeler,Texas,48483,35.40114335,-100.26995140000001,3,0,0
Wichita,Texas,48485,33.98842886,-98.70410340000001,62,2,0
Wilbarger,Texas,48487,34.07945812,-99.24178437,1,0,0
Willacy,Texas,48489,26.47411727,-97.61535848,10,1,0
Williamson,Texas,48491,30.64655664,-97.60048540000001,182,5,0
Wilson,Texas,48493,29.1732598,-98.08693082,25,2,0
Winkler,Texas,48495,31.85008651,-103.04851629999999,3,0,0
Wise,Texas,48497,33.21570665,-97.65460265,14,2,0
Wood,Texas,48499,32.78722382,-95.38236368,7,0,0
Yoakum,Texas,48501,33.17320212,-102.82764329999999,1,0,0
Young,Texas,48503,33.17659707,-98.68790885,4,1,0
Zapata,Texas,48505,27.00156391,-99.16987152,7,0,0
Zavala,Texas,48507,28.86617238,-99.76050829,1,0,0
